commentCount,dislikeCount,likeCount,viewCount,commentators_uniq,comments_obscene_cnt,video_age,performer,title,music_style
14.0,38.0,491.0,370726.0,22.0,0.0,3021,михайлов,Стас Михайлов - Где ты,estrada
0.0,0.0,2.0,861.0,,,325,михайлов,"Стас Михайлов - Где ты (Альбом ""Жизнь - река"", 2008)",estrada
3.0,0.0,53.0,3596.0,,,869,михайлов,Стас Михайлов - Где ты (Live Full HD ),estrada
0.0,6.0,43.0,12600.0,,,1869,михайлов,Стас Михайлов - Где-то там,estrada
5.0,19.0,228.0,81981.0,55.0,4.0,3011,михайлов,Стас Михайлов - Героям России,estrada
92.0,111.0,1297.0,305683.0,55.0,4.0,3012,михайлов,Стас Михайлов - Героям России,estrada
0.0,0.0,4.0,304.0,,,325,михайлов,"Стас Михайлов - Героям России (Альбом ""Жизнь - река"", 2008)",estrada
4.0,4.0,13.0,5961.0,,,325,михайлов,"Стас Михайлов - Голос неба (Альбом ""Джокер"", 2013)",estrada
0.0,1.0,2.0,537.0,,,325,михайлов,"Стас Михайлов - Давным давно (Альбом ""К тебе иду "", 2005)",estrada
17.0,40.0,440.0,206511.0,25.0,0.0,2849,михайлов,Стас Михайлов - Дайте мне,estrada
18.0,15.0,150.0,109029.0,25.0,0.0,3010,михайлов,Стас Михайлов - Дайте мне,estrada
2.0,0.0,49.0,3695.0,,,869,михайлов,Стас Михайлов - Дайте мне (Live Full HD),estrada
22.0,17.0,249.0,74975.0,19.0,0.0,1738,михайлов,Стас Михайлов - Два сердца,estrada
0.0,0.0,3.0,320.0,,,325,михайлов,"Стас Михайлов - Два сердца (Альбом ""Живой"", 2010)",estrada
0.0,0.0,3.0,2672.0,,,325,михайлов,"Стас Михайлов - Две души (Альбом ""Джокер"", 2013)",estrada
21.0,8.0,287.0,29984.0,,,1154,михайлов,Стас Михайлов - Девочка-лето - Ирина Оликевич,estrada
66.0,24.0,537.0,29401.0,63.0,0.0,321,михайлов,Стас Михайлов - День Рождения 2018 ))),estrada
175.0,370.0,6468.0,789418.0,120.0,2.0,72,михайлов,Стас Михайлов - Держи меня за руку (Новогодняя Премьера 2019),estrada
10.0,13.0,264.0,151427.0,10.0,1.0,3012,михайлов,Стас Михайлов - Детство,estrada
142.0,234.0,1987.0,992565.0,114.0,5.0,2096,михайлов,Стас Михайлов - Джокер (Official video),estrada
0.0,0.0,2.0,188.0,,,325,михайлов,"Стас Михайлов - Джокер (Альбом ""Джокер"", 2013)",estrada
229.0,292.0,1917.0,1142727.0,168.0,2.0,2173,михайлов,Стас Михайлов - Джокер / StasMihailov - Joker,estrada
0.0,0.0,3.0,918.0,,,325,михайлов,"Стас Михайлов - Дресскод (Альбом ""Ты всё"", 2017)",estrada
21.0,29.0,447.0,44346.0,19.0,0.0,661,михайлов,Стас Михайлов - Дресскод (Fan Video 2017),estrada
28.0,43.0,629.0,225309.0,27.0,0.0,3012,михайлов,Стас Михайлов - Душа,estrada
0.0,0.0,4.0,165.0,,,325,михайлов,"Стас Михайлов - Есенину (Альбом ""Только ты "", 2011)",estrada
13.0,33.0,469.0,191462.0,12.0,1.0,2849,михайлов,Стас Михайлов - Если бы не ты,estrada
0.0,1.0,1.0,208.0,,,325,михайлов,"Стас Михайлов - Если завтра будет солнце (Альбом ""Ты всё"", 2017)",estrada
37.0,66.0,816.0,324276.0,27.0,0.0,3021,михайлов,Стас Михайлов - Жди,estrada
44.0,63.0,1066.0,702231.0,35.0,0.0,3010,михайлов,Стас Михайлов - Жди (Всё для тебя Official video StasMihailov),estrada
0.0,0.0,8.0,1264.0,,,325,михайлов,"Стас Михайлов - Жене (Альбом ""Я открою своё сердце"" LIVE, 2012)",estrada
0.0,0.0,0.0,96.0,,,325,михайлов,"Стас Михайлов - Женщина вамп (Альбом ""Только ты "", 2011)",estrada
14.0,10.0,178.0,79933.0,11.0,1.0,2849,михайлов,Стас Михайлов - Женщина-вамп,estrada
129.0,378.0,1589.0,1194673.0,96.0,7.0,2845,михайлов,Стас Михайлов - Женщина-вамп (Official video StasMihailov),estrada
25.0,50.0,594.0,306761.0,19.0,0.0,2849,михайлов,Стас Михайлов - Живи и знай,estrada
22.0,23.0,393.0,137801.0,,,2849,михайлов,Стас Михайлов - Живой,estrada
19.0,12.0,119.0,29977.0,15.0,0.0,1787,михайлов,Стас Михайлов - Живой / Stas Mihaylov - Alive (Альбом 2010),estrada
23.0,31.0,451.0,305776.0,,,3010,михайлов,Стас Михайлов - Живу и таю (Всё для тебя),estrada
10.0,4.0,170.0,13022.0,,,1121,михайлов,Стас Михайлов - Живу и таю - Илона Захарова,estrada
0.0,0.0,0.0,135.0,,,325,михайлов,"Стас Михайлов - Живу и таю(Альбом ""Берега мечты"", 2006)",estrada
10.0,21.0,231.0,83706.0,9.0,0.0,1767,михайлов,Стас Михайлов - Жизнь - река / Stas Mihaylov - Life - the river (Альбом 2008),estrada
14.0,29.0,319.0,148740.0,12.0,0.0,3010,михайлов,Стас Михайлов - Жизнь обман,estrada
12.0,15.0,196.0,77497.0,9.0,0.0,3021,михайлов,Стас Михайлов - Жизнь-река,estrada
10.0,36.0,300.0,45986.0,10.0,0.0,380,михайлов,Стас Михайлов - Журавли Летят В Китай (LIVE Авторадио),estrada
35.0,136.0,950.0,137423.0,66.0,0.0,559,михайлов,Стас Михайлов - Журавли летят в китай (Fan Video 2017),estrada
79.0,88.0,899.0,113331.0,66.0,0.0,609,михайлов,Стас Михайлов - Журавли летят в китай (Fan Video 2017),estrada
43.0,40.0,879.0,73597.0,35.0,0.0,463,михайлов,Стас Михайлов - За воротами времени (Fan Video 2017),estrada
0.0,0.0,1.0,104.0,,,325,михайлов,"Стас Михайлов - За воротами времени (Альбом ""Берега мечты"", 2006)",estrada
2.0,0.0,8.0,644.0,,,325,михайлов,"Стас Михайлов - За воротами времени (Альбом ""Я открою своё сердце"" LIVE, 2012)",estrada
98.0,254.0,2532.0,784945.0,80.0,2.0,820,михайлов,"Стас Михайлов - Зара - Поделим небо - Новая песня 2016, LIVE",estrada
11.0,36.0,246.0,135344.0,10.0,0.0,3010,михайлов,Стас Михайлов - Засыпает лес,estrada
0.0,0.0,0.0,249.0,,,325,михайлов,"Стас Михайлов - Засыпает лес (Альбом ""Позывные на любовь"", 2004)",estrada
4.0,9.0,110.0,75379.0,4.0,0.0,3010,михайлов,Стас Михайлов - Знай об этом,estrada
4.0,2.0,100.0,11228.0,,,869,михайлов,Стас Михайлов - Золотое сердце (Live Full HD ),estrada
22.0,29.0,701.0,54685.0,19.0,0.0,260,михайлов,Стас Михайлов - Золотое сердце (Movie Clip 2018),estrada
8.0,2.0,91.0,8113.0,,,1242,михайлов,Стас Михайлов - Ирина Оликевич - По тонкому льду,estrada
15.0,3.0,201.0,17997.0,9.0,0.0,869,михайлов,Стас Михайлов - Исповедь (Live Full HD),estrada
51.0,73.0,1399.0,84608.0,44.0,0.0,176,михайлов,"Стас Михайлов - Исповедь (Live, 15 сентября 2018, Анапа)",estrada
10.0,21.0,338.0,187639.0,9.0,0.0,3011,михайлов,Стас Михайлов - Ищу тебя,estrada
19.0,21.0,471.0,41867.0,17.0,0.0,653,михайлов,Стас Михайлов - К Берегам мечты (Fan Video 2017),estrada
11.0,16.0,155.0,46724.0,8.0,0.0,1788,михайлов,Стас Михайлов - К Тебе Иду / Stas Mihaylov - To you go (Альбом 2005 ),estrada
3.0,1.0,20.0,3644.0,2.0,0.0,325,михайлов,"Стас Михайлов - К тебе иду (Альбом ""К тебе иду "", 2005)",estrada
13.0,18.0,368.0,156906.0,12.0,0.0,2849,михайлов,Стас Михайлов - Кате,estrada
26.0,43.0,629.0,76569.0,22.0,0.0,389,михайлов,Стас Михайлов - Комнаты (Fan Video 2018),estrada
15.0,9.0,270.0,18820.0,14.0,0.0,380,михайлов,Стас Михайлов - Комнаты (LIVE Авторадио),estrada
30.0,41.0,614.0,72355.0,20.0,0.0,356,михайлов,Стас Михайлов - Комнаты (Lyric Video 2018),estrada
91.0,246.0,1448.0,257903.0,49.0,1.0,255,михайлов,Стас Михайлов - Концерт в Тирасполе (Live 2018),estrada
3.0,11.0,69.0,5841.0,3.0,0.0,330,михайлов,"Стас Михайлов - Концертная программа ""Лучший День"" , Нальчик 17 04 2018",estrada
2.0,8.0,213.0,17120.0,3.0,0.0,349,михайлов,"Стас Михайлов - Концертная программа ""Лучший День"" , Орёл 29 03 2018",estrada
2.0,6.0,36.0,3304.0,2.0,0.0,325,михайлов,"Стас Михайлов - Концертная программа ""Лучший День"" Волгоград 22 04 2018",estrada
10.0,15.0,161.0,15978.0,9.0,0.0,363,михайлов,"Стас Михайлов - Концертная программа ""Лучший День"" Кишинев 15 03 2018",estrada
5.0,9.0,130.0,9535.0,5.0,0.0,330,михайлов,"Стас Михайлов - Концертная программа ""Лучший День"", Владикавказ 16 04 2018",estrada
3.0,8.0,53.0,6885.0,,,389,михайлов,"Стас Михайлов - Концертная программа ""Лучший День"", Беларусь, февраль 2018",estrada
7.0,13.0,212.0,14221.0,7.0,0.0,368,михайлов,"Стас Михайлов - Концертная программа ""Лучший День"", Самара, 09 03 2018",estrada
112.0,355.0,4243.0,1354046.0,74.0,2.0,1525,михайлов,Стас Михайлов - Королева Вдохновения (Lyrics Video) / Stas Mihaylov,estrada
60.0,43.0,1188.0,52055.0,,,55,михайлов,"Стас Михайлов - Кто, если не ты (Live, 2018)",estrada
79.0,115.0,2671.0,291586.0,52.0,0.0,115,михайлов,"Стас Михайлов - Кто, если не ты (Эх, Разгуляй - 2018)",estrada
1.0,0.0,4.0,289.0,,,325,михайлов,"Стас Михайлов - Лети, душа (Альбом ""Живой"", 2010)",estrada
16.0,33.0,429.0,185845.0,13.0,1.0,3021,михайлов,Стас Михайлов - Летит по небу,estrada
0.0,0.0,1.0,276.0,,,325,михайлов,"Стас Михайлов - Летит по небу (Альбом ""Небеса"", 2007)",estrada
2.0,5.0,91.0,81601.0,2.0,0.0,3011,михайлов,Стас Михайлов - Лондон,estrada
0.0,0.0,0.0,132.0,,,325,михайлов,"Стас Михайлов - Лондон (Альбом ""Небеса"", 2007)",estrada
414.0,748.0,17511.0,1877777.0,,,44,михайлов,Стас Михайлов - Лучшая на свете (Lyric Video 2019),estrada
124.0,309.0,2095.0,1128180.0,84.0,0.0,1408,михайлов,Стас Михайлов - Лучшие Видео клипы,estrada
49.0,169.0,1026.0,141205.0,42.0,0.0,632,михайлов,Стас Михайлов - Лучшие песни - Русское Радио ( Full HD 2017),estrada
460.0,4417.0,14589.0,7388425.0,280.0,6.0,553,михайлов,Стас Михайлов - Любимой женщине Лучшие песни,estrada
26.0,36.0,459.0,38182.0,20.0,1.0,269,михайлов,Стас Михайлов - МАМА (Премия ПРИЗВАНИЕ 2018),estrada
13.0,17.0,272.0,133023.0,22.0,0.0,3009,михайлов,Стас Михайлов - Мама,estrada
13.0,12.0,249.0,201015.0,22.0,0.0,3021,михайлов,Стас Михайлов - Мама,estrada
15.0,13.0,283.0,19896.0,14.0,0.0,328,михайлов,"Стас Михайлов - Мама (Альбом ""К тебе иду "", 2005)",estrada
99.0,493.0,3693.0,2608746.0,76.0,1.0,3021,михайлов,Стас Михайлов - Мама (Небеса Official video StasMihailov),estrada
43.0,20.0,236.0,91217.0,12.0,0.0,1683,михайлов,Стас Михайлов - Мама / STAS MIKHAILOV - Mother,estrada
56.0,84.0,1297.0,853169.0,39.0,0.0,2848,михайлов,Стас Михайлов - Между небом и землей (Official video StasMihailov),estrada
46.0,49.0,767.0,103924.0,35.0,0.0,367,михайлов,Стас Михайлов - Метель ( Lyric Video 2018),estrada
42.0,48.0,975.0,109062.0,38.0,0.0,413,михайлов,Стас Михайлов - Метель (Fan Video 2018),estrada
25.0,42.0,704.0,57904.0,38.0,0.0,416,михайлов,Стас Михайлов - Метель (Fan Video 2018),estrada
7.0,12.0,223.0,122974.0,6.0,0.0,3021,михайлов,Стас Михайлов - Мир без тебя,estrada
1.0,0.0,10.0,2099.0,1.0,0.0,325,михайлов,"Стас Михайлов - Мир без тебя (Альбом ""Жизнь - река"", 2008)",estrada
0.0,0.0,1.0,817.0,,,325,михайлов,"Стас Михайлов - Мираж (Альбом ""Свеча"", 1997)",estrada
31.0,104.0,758.0,290772.0,19.0,0.0,3011,михайлов,Стас Михайлов - Мой друг,estrada
1.0,0.0,7.0,505.0,,,325,михайлов,"Стас Михайлов - Мой друг (Альбом ""Позывные на любовь"", 2004)",estrada
5.0,3.0,66.0,9625.0,,,1869,михайлов,Стас Михайлов - Мой путь,estrada
74.0,95.0,1380.0,633986.0,53.0,3.0,3021,михайлов,Стас Михайлов - Моя душа (Небеса Official video StasMihailov),estrada
11.0,6.0,124.0,65155.0,31.0,0.0,3009,михайлов,Стас Михайлов - Мы все,estrada
26.0,26.0,432.0,276883.0,31.0,0.0,3011,михайлов,Стас Михайлов - Мы все,estrada
3.0,0.0,5.0,551.0,,,325,михайлов,"Стас Михайлов - Мы все (Альбом ""Небеса"", 2007)",estrada
0.0,0.0,4.0,1758.0,,,325,михайлов,"Стас Михайлов - Мы ждём (Альбом ""Джокер"", 2013)",estrada
0.0,0.0,4.0,614.0,,,325,михайлов,"Стас Михайлов - На волю (Альбом ""Позывные на любовь"", 2004)",estrada
18.0,16.0,211.0,157638.0,12.0,0.0,3009,михайлов,Стас Михайлов - На крыльях любви,estrada
12.0,15.0,219.0,119064.0,12.0,0.0,3011,михайлов,Стас Михайлов - На крыльях любви,estrada
